OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_PUMA5_10|GEOID_PUMA5_10|NAMELSAD_PUMA5_10|AREALAND_PUMA5_10|AREAWATER_PUMA5_10|MTFCC_PUMA5_10|FUNCSTAT_PUMA5_10|AREALAND_PART|AREAWATER_PART
2177029550585568|2500802|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24832335|6247300|G6120|S|217404486098887|2500507|Middlesex County (East)--Somerville & Everett Cities PUMA|19530194|893870|G6120|S|6268|0
2177029550585568|2500802|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24832335|6247300|G6120|S|217404486098929|2503301|Boston City--Allston, Brighton & Fenway PUMA|14194824|1622619|G6120|S|922|0
2177029550585568|2500802|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24832335|6247300|G6120|S|217404486094089|2503302|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24835010|6238330|G6120|S|24823669|6194180
2177029550585568|2500802|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24832335|6247300|G6120|S|217404486085740|2503303|Boston City--Dorchester & South Boston PUMA|22349966|138989423|G6120|S|1476|52996
2177029550585568|2500802|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24832335|6247300|G6120|S|217404486094015|2503306|Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA|27263824|12668409|G6120|S|0|124
2177029550585567|2500803|Boston City--Dorchester & South Boston PUMA|22319492|138511729|G6120|S|217404486094089|2503302|Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA|24835010|6238330|G6120|S|11341|44150
2177029550585567|2500803|Boston City--Dorchester & South Boston PUMA|22319492|138511729|G6120|S|217404486085740|2503303|Boston City--Dorchester & South Boston PUMA|22349966|138989423|G6120|S|22308151|138450184
2177029550585567|2500803|Boston City--Dorchester & South Boston PUMA|22319492|138511729|G6120|S|217404486094015|2503306|Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA|27263824|12668409|G6120|S|0|17395
2177029550585565|2500804|Boston City--Mattapan & Roxbury PUMA|17624526|9459|G6120|S|217404486098900|2503304|Boston City--Mattapan & Roxbury PUMA|17425806|13525|G6120|S|17412694|9459
2177029550585565|2500804|Boston City--Mattapan & Roxbury PUMA|17624526|9459|G6120|S|217404486098932|2503305|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44796131|994234|G6120|S|211832|0
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098929|2503301|Boston City--Allston, Brighton & Fenway PUMA|14194824|1622619|G6120|S|1142|0
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098900|2503304|Boston City--Mattapan & Roxbury PUMA|17425806|13525|G6120|S|13112|0
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098932|2503305|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44796131|994234|G6120|S|44574631|954450
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098938|2503400|Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA|63671144|1013888|G6120|S|4929|2158
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098935|2503500|Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA|248520089|8359326|G6120|S|0|2291
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|0|1572
2177029550585553|2500805|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44593814|969118|G6120|S|217404486094232|2503603|Norfolk County (Northeast)--Quincy City & Milton Town PUMA|76615459|27538416|G6120|S|0|8647
2177029550585578|2500806|Suffolk County (North)--Revere, Chelsea & Winthrop PUMA|27320052|13169900|G6120|S|217404486098887|2500507|Middlesex County (East)--Somerville & Everett Cities PUMA|19530194|893870|G6120|S|210|0
2177029550585578|2500806|Suffolk County (North)--Revere, Chelsea & Winthrop PUMA|27320052|13169900|G6120|S|217404486098691|2502800|Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA|107482041|6766231|G6120|S|48800|39797
2177029550585578|2500806|Suffolk County (North)--Revere, Chelsea & Winthrop PUMA|27320052|13169900|G6120|S|217404486085740|2503303|Boston City--Dorchester & South Boston PUMA|22349966|138989423|G6120|S|40321|481729
2177029550585578|2500806|Suffolk County (North)--Revere, Chelsea & Winthrop PUMA|27320052|13169900|G6120|S|217404486094015|2503306|Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA|27263824|12668409|G6120|S|27230721|12648374
2177029550585572|2500901|Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA|223451766|5600895|G6120|S|217404486098891|2502400|Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA|321044619|12839988|G6120|S|98363220|1563379
2177029550585572|2500901|Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA|223451766|5600895|G6120|S|217404486098938|2503400|Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA|63671144|1013888|G6120|S|0|11668
2177029550585572|2500901|Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA|223451766|5600895|G6120|S|217404486098935|2503500|Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA|248520089|8359326|G6120|S|125065797|3997641
2177029550585572|2500901|Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA|223451766|5600895|G6120|S|217404486090575|2503601|Norfolk County (Southwest)--Greater Franklin Town City PUMA|376379841|12720571|G6120|S|4085|16003
2177029550585572|2500901|Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA|223451766|5600895|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|18664|12204
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486098929|2503301|Boston City--Allston, Brighton & Fenway PUMA|14194824|1622619|G6120|S|6252|0
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486085740|2503303|Boston City--Dorchester & South Boston PUMA|22349966|138989423|G6120|S|18|4514
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486098900|2503304|Boston City--Mattapan & Roxbury PUMA|17425806|13525|G6120|S|0|4066
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486098932|2503305|Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA|44796131|994234|G6120|S|9668|39177
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486098938|2503400|Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA|63671144|1013888|G6120|S|17492628|159846
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|26599699|1064492
2177029550585581|2500902|Norfolk County--Brookline, Milton & Dedham PUMA|77807736|2035976|G6120|S|217404486094232|2503603|Norfolk County (Northeast)--Quincy City & Milton Town PUMA|76615459|27538416|G6120|S|33699471|763881
2177029550585544|2500903|Norfolk County--Quincy PUMA|42915499|26765888|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|173|0
2177029550585544|2500903|Norfolk County--Quincy PUMA|42915499|26765888|G6120|S|217404486094232|2503603|Norfolk County (Northeast)--Quincy City & Milton Town PUMA|76615459|27538416|G6120|S|42915326|26765888
2177029550585562|2500904|Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset PUMA|129869834|72108818|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|25456009|1516403
2177029550585562|2500904|Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset PUMA|129869834|72108818|G6120|S|217404486094232|2503603|Norfolk County (Northeast)--Quincy City & Milton Town PUMA|76615459|27538416|G6120|S|662|0
2177029550585562|2500904|Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset PUMA|129869834|72108818|G6120|S|217404486094651|2503900|Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA|169354985|143435655|G6120|S|104413163|70592415
2177029550585557|2500905|Norfolk County (Central)--Norwood, Stoughton & Canton PUMA|207699688|6865729|G6120|S|217404486090575|2503601|Norfolk County (Southwest)--Greater Franklin Town City PUMA|376379841|12720571|G6120|S|60690651|2471184
2177029550585557|2500905|Norfolk County (Central)--Norwood, Stoughton & Canton PUMA|207699688|6865729|G6120|S|217404486098933|2503602|Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA|146305410|5380132|G6120|S|94230865|2785461
2177029550585557|2500905|Norfolk County (Central)--Norwood, Stoughton & Canton PUMA|207699688|6865729|G6120|S|217404486098934|2504000|Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA|108028033|2084893|G6120|S|52777208|1609084
2177029550585557|2500905|Norfolk County (Central)--Norwood, Stoughton & Canton PUMA|207699688|6865729|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|964|0
2177029550585549|2500906|Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA|344168020|11580585|G6120|S|217404486091143|2500304|Worcester County (South) PUMA|813229419|34885547|G6120|S|122|0
2177029550585549|2500906|Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA|344168020|11580585|G6120|S|217404486098891|2502400|Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA|321044619|12839988|G6120|S|74|2696
2177029550585549|2500906|Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA|344168020|11580585|G6120|S|217404486098935|2503500|Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA|248520089|8359326|G6120|S|27012|565
2177029550585549|2500906|Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA|344168020|11580585|G6120|S|217404486090575|2503601|Norfolk County (Southwest)--Greater Franklin Town City PUMA|376379841|12720571|G6120|S|315682720|10226872
2177029550585549|2500906|Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA|344168020|11580585|G6120|S|217404486090399|2504200|Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA|374573696|14046788|G6120|S|28458092|1350452
2177029550585560|2501001|Bristol County--Attleboro, North Attleborough & Swansea PUMA|346129722|12698128|G6120|S|217404486090399|2504200|Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA|374573696|14046788|G6120|S|346113196|12696336
2177029550585560|2501001|Bristol County--Attleboro, North Attleborough & Swansea PUMA|346129722|12698128|G6120|S|217404486089903|2504302|Bristol County (Central)--Fall River City & Somerset Town PUMA|106249064|28767674|G6120|S|2138|124
2177029550585560|2501001|Bristol County--Attleboro, North Attleborough & Swansea PUMA|346129722|12698128|G6120|S|217404486575856|4400102|Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA|155679765|8128072|G6120|S|1146|1156
2177029550585560|2501001|Bristol County--Attleboro, North Attleborough & Swansea PUMA|346129722|12698128|G6120|S|217404486576377|4400104|Providence County (Southeast)--Cranston & East Providence Cities PUMA|107650820|12845894|G6120|S|13242|512
2177029550585541|2501002|Bristol County--Taunton, Easton & Mansfield PUMA|472481797|14930751|G6120|S|217404486089564|2504301|Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA|685039998|119982635|G6120|S|0|78
2177029550585541|2501002|Bristol County--Taunton, Easton & Mansfield PUMA|472481797|14930751|G6120|S|217404486096426|2504303|Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA|397997412|13704792|G6120|S|397993431|13701833
2177029550585541|2501002|Bristol County--Taunton, Easton & Mansfield PUMA|472481797|14930751|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|74488366|1228840
2177029550585569|2501003|Bristol County (Central)--Fall River, Somerset & Acushnet PUMA|243239662|35110020|G6120|S|217404486090399|2504200|Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA|374573696|14046788|G6120|S|1298|0
2177029550585569|2501003|Bristol County (Central)--Fall River, Somerset & Acushnet PUMA|243239662|35110020|G6120|S|217404486089564|2504301|Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA|685039998|119982635|G6120|S|136991314|6339737
2177029550585569|2501003|Bristol County (Central)--Fall River, Somerset & Acushnet PUMA|243239662|35110020|G6120|S|217404486089903|2504302|Bristol County (Central)--Fall River City & Somerset Town PUMA|106249064|28767674|G6120|S|106246926|28767550
2177029550585569|2501003|Bristol County (Central)--Fall River, Somerset & Acushnet PUMA|243239662|35110020|G6120|S|217404486096426|2504303|Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA|397997412|13704792|G6120|S|0|2733
2177029550585569|2501003|Bristol County (Central)--Fall River, Somerset & Acushnet PUMA|243239662|35110020|G6120|S|217404486088948|2504500|Bristol County (South)--New Bedford City & Fairhaven Town PUMA|83873327|263376617|G6120|S|124|0
2177029550585563|2501004|Bristol County (South)--New Bedford, Dartmouth & Westport PUMA|370702281|294722280|G6120|S|217404486089564|2504301|Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA|685039998|119982635|G6120|S|286829078|31345663
2177029550585563|2501004|Bristol County (South)--New Bedford, Dartmouth & Westport PUMA|370702281|294722280|G6120|S|217404486088948|2504500|Bristol County (South)--New Bedford City & Fairhaven Town PUMA|83873327|263376617|G6120|S|83873203|263376617
2177029550585579|2501101|Plymouth County--Brockton PUMA|55250882|475809|G6120|S|217404486098934|2504000|Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA|108028033|2084893|G6120|S|55250825|475809
2177029550585579|2501101|Plymouth County--Brockton PUMA|55250882|475809|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|57|0
2177029550585576|2501102|Plymouth County (West)--Bridgewater, Abington & Whitman PUMA|405478810|16860759|G6120|S|217404486096426|2504303|Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA|397997412|13704792|G6120|S|3885|0
2177029550585576|2501102|Plymouth County (West)--Bridgewater, Abington & Whitman PUMA|405478810|16860759|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|198649686|5246875
2177029550585576|2501102|Plymouth County (West)--Bridgewater, Abington & Whitman PUMA|405478810|16860759|G6120|S|217404486098889|2504902|Plymouth County (Central) PUMA|621259092|43586838|G6120|S|158537115|6846938
2177029550585576|2501102|Plymouth County (West)--Bridgewater, Abington & Whitman PUMA|405478810|16860759|G6120|S|217404486087028|2504903|Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA|478206547|921410877|G6120|S|48288124|4766946
2177029550585543|2501103|Plymouth County (North)--Marshfield, Hingham & Scituate PUMA|381718112|897844234|G6120|S|217404486094651|2503900|Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA|169354985|143435655|G6120|S|64941822|72843240
2177029550585543|2501103|Plymouth County (North)--Marshfield, Hingham & Scituate PUMA|381718112|897844234|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|25975560|238552
2177029550585543|2501103|Plymouth County (North)--Marshfield, Hingham & Scituate PUMA|381718112|897844234|G6120|S|217404486098889|2504902|Plymouth County (Central) PUMA|621259092|43586838|G6120|S|110628212|5384059
2177029550585543|2501103|Plymouth County (North)--Marshfield, Hingham & Scituate PUMA|381718112|897844234|G6120|S|217404486087028|2504903|Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA|478206547|921410877|G6120|S|180172518|819378383
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486089564|2504301|Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA|685039998|119982635|G6120|S|261219606|82297157
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486096426|2504303|Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA|397997412|13704792|G6120|S|96|226
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486096224|2504700|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546310233|76657363|G6120|S|2238|0
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486098901|2504901|Plymouth & Bristol Counties (Outside Brockton City) PUMA|299118337|6717778|G6120|S|3704|3511
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486098889|2504902|Plymouth County (Central) PUMA|621259092|43586838|G6120|S|352093765|31355841
2177029550585548|2501104|Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA|863064507|210922283|G6120|S|217404486087028|2504903|Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA|478206547|921410877|G6120|S|249745098|97265548
2177029550585546|2501201|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546317823|73456038|G6120|S|217404486096224|2504700|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546310233|76657363|G6120|S|546307995|73455959
2177029550585546|2501201|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546317823|73456038|G6120|S|217404486088514|2504800|Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA|861649748|3954768225|G6120|S|9021|79
2177029550585546|2501201|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546317823|73456038|G6120|S|217404486087028|2504903|Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA|478206547|921410877|G6120|S|807|0
2177029550585570|2501301|Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA|861640727|3957969550|G6120|S|217404486096224|2504700|Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA|546310233|76657363|G6120|S|0|3201404
2177029550585570|2501301|Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA|861640727|3957969550|G6120|S|217404486088514|2504800|Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA|861649748|3954768225|G6120|S|861640727|3954768146
217704486463898|2600100|Western Upper Peninsula PUMA|22265475426|27375724658|G6120|S|217404486463898|2600100|Western Upper Peninsula PUMA|22265287353|27375722919|G6120|S|22265277054|27375722919
217704486463898|2600100|Western Upper Peninsula PUMA|22265475426|27375724658|G6120|S|217404486466792|2600200|Eastern Upper Peninsula PUMA|20154216875|23804872673|G6120|S|198372|1739
217704486466792|2600200|Eastern Upper Peninsula PUMA|20154028802|23804870934|G6120|S|217404486463898|2600100|Western Upper Peninsula PUMA|22265287353|27375722919|G6120|S|10299|0
217704486466792|2600200|Eastern Upper Peninsula PUMA|20154028802|23804870934|G6120|S|217404486466792|2600200|Eastern Upper Peninsula PUMA|20154216875|23804872673|G6120|S|20154018503|23804870934
217704486469767|2600300|Northeast Lower Peninsula PUMA|12443095388|11300430361|G6120|S|217404486469767|2600300|Northeast Lower Peninsula PUMA|12442756639|11300429828|G6120|S|12442752043|11300429828
217704486469767|2600300|Northeast Lower Peninsula PUMA|12443095388|11300430361|G6120|S|217404486470899|2600400|Northwest Lower Peninsula (East) PUMA|7897211911|4001709858|G6120|S|336956|533
217704486469767|2600300|Northeast Lower Peninsula PUMA|12443095388|11300430361|G6120|S|217404486470181|2601300|Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties PUMA|6468419434|4517423589|G6120|S|6389|0
217704486470899|2600400|Northwest Lower Peninsula (East) PUMA|7896872503|4001709325|G6120|S|217404486469767|2600300|Northeast Lower Peninsula PUMA|12442756639|11300429828|G6120|S|2932|0
217704486470899|2600400|Northwest Lower Peninsula (East) PUMA|7896872503|4001709325|G6120|S|217404486470899|2600400|Northwest Lower Peninsula (East) PUMA|7897211911|4001709858|G6120|S|7896861965|4001709325
217704486470899|2600400|Northwest Lower Peninsula (East) PUMA|7896872503|4001709325|G6120|S|217404486470895|2600500|Northwest Lower Peninsula (West) PUMA|4334088385|9324561072|G6120|S|4301|0
217704486470899|2600400|Northwest Lower Peninsula (East) PUMA|7896872503|4001709325|G6120|S|217404486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318845712|4000902291|G6120|S|1946|0
217704486470899|2600400|Northwest Lower Peninsula (East) PUMA|7896872503|4001709325|G6120|S|217404486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6210993141|121622401|G6120|S|1359|0
217704486470895|2600500|Northwest Lower Peninsula (West) PUMA|4334497825|9324561072|G6120|S|217404486470895|2600500|Northwest Lower Peninsula (West) PUMA|4334088385|9324561072|G6120|S|4334084084|9324561072
217704486470895|2600500|Northwest Lower Peninsula (West) PUMA|4334497825|9324561072|G6120|S|217404486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318845712|4000902291|G6120|S|413741|0
217704486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318410560|4000898862|G6120|S|217404486470899|2600400|Northwest Lower Peninsula (East) PUMA|7897211911|4001709858|G6120|S|12785|0
217704486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318410560|4000898862|G6120|S|217404486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318845712|4000902291|G6120|S|6318364623|4000898862
217704486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318410560|4000898862|G6120|S|217404486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6210993141|121622401|G6120|S|33152|0
217704486470893|2600700|Muskegon County PUMA|1305130154|2476314283|G6120|S|217404486470893|2600700|Muskegon County PUMA|1305130154|2476314283|G6120|S|1305130154|2476314283
217704486470892|2600801|Ottawa County (West) PUMA|612999695|2756304513|G6120|S|217404486470892|2600801|Ottawa County (West) PUMA|612999695|2756304513|G6120|S|612999695|2756304513
217704486470902|2600802|Ottawa County (East) PUMA|846509173|9520020|G6120|S|217404486470902|2600802|Ottawa County (East) PUMA|846509173|9520020|G6120|S|846509173|9520020
217704486470891|2600900|Allegan County PUMA|2137395679|2610802947|G6120|S|217404486470891|2600900|Allegan County PUMA|2137395726|2610802947|G6120|S|2137395679|2610802947
217704486471187|2601001|Kent County (Southwest) PUMA|245544364|3312816|G6120|S|217404486471187|2601001|Kent County (Southwest) PUMA|246613272|3294726|G6120|S|245435216|3257358
217704486471187|2601001|Kent County (Southwest) PUMA|245544364|3312816|G6120|S|217404486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114077772|2074642|G6120|S|107451|55458
217704486471187|2601001|Kent County (Southwest) PUMA|245544364|3312816|G6120|S|217404486471592|2601003|Kent County (Southeast) PUMA|746168242|16491539|G6120|S|1280|0
217704486471187|2601001|Kent County (Southwest) PUMA|245544364|3312816|G6120|S|217404486474095|2601004|Kent County (North) PUMA|1091859099|37738871|G6120|S|417|0
217704486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114976321|2056552|G6120|S|217404486471187|2601001|Kent County (Southwest) PUMA|246613272|3294726|G6120|S|1177381|37368
217704486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114976321|2056552|G6120|S|217404486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114077772|2074642|G6120|S|113783363|2019184
217704486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114976321|2056552|G6120|S|217404486471592|2601003|Kent County (Southeast) PUMA|746168242|16491539|G6120|S|15577|0
217704486471592|2601003|Kent County (Southeast) PUMA|746314823|16491539|G6120|S|217404486471187|2601001|Kent County (Southwest) PUMA|246613272|3294726|G6120|S|675|0
217704486471592|2601003|Kent County (Southeast) PUMA|746314823|16491539|G6120|S|217404486477299|2601002|Kent County (Central)--Grand Rapids City Area PUMA|114077772|2074642|G6120|S|186958|0
217704486471592|2601003|Kent County (Southeast) PUMA|746314823|16491539|G6120|S|217404486471592|2601003|Kent County (Southeast) PUMA|746168242|16491539|G6120|S|746125491|16491539
217704486471592|2601003|Kent County (Southeast) PUMA|746314823|16491539|G6120|S|217404486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6210993141|121622401|G6120|S|1699|0
217704486474095|2601004|Kent County (North) PUMA|1091884576|37738871|G6120|S|217404486471592|2601003|Kent County (Southeast) PUMA|746168242|16491539|G6120|S|25894|0
217704486474095|2601004|Kent County (North) PUMA|1091884576|37738871|G6120|S|217404486474095|2601004|Kent County (North) PUMA|1091859099|37738871|G6120|S|1091858682|37738871
217704486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6211022333|121625830|G6120|S|217404486470894|2600600|Newaygo, Mason, Oceana & Lake Counties PUMA|6318845712|4000902291|G6120|S|65402|3429
217704486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6211022333|121625830|G6120|S|217404486471614|2601100|Ionia, Montcalm, Mecosta & Osceola Counties PUMA|6210993141|121622401|G6120|S|6210956931|121622401
217704486475697|2601200|Isabella, Gratiot & Clare Counties PUMA|4417085306|49814240|G6120|S|217404486470899|2600400|Northwest Lower Peninsula (East) PUMA|7897211911|4001709858|G6120|S|205|0
217704486475697|2601200|Isabella, Gratiot & Clare Counties PUMA|4417085306|49814240|G6120|S|217404486475697|2601200|Isabella, Gratiot & Clare Counties PUMA|4417085101|49814240|G6120|S|4417085101|49814240
217704486470181|2601300|Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties PUMA|6468414709|4517423589|G6120|S|217404486469767|2600300|Northeast Lower Peninsula PUMA|12442756639|11300429828|G6120|S|1664|0
217704486470181|2601300|Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties PUMA|6468414709|4517423589|G6120|S|217404486470181|2601300|Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties PUMA|6468419434|4517423589|G6120|S|6468413045|4517423589
217704486470896|2601400|Bay & Midland Counties PUMA|2486018745|515221311|G6120|S|217404486470896|2601400|Bay & Midland Counties PUMA|2486018745|515221311|G6120|S|2486018745|515221311
