OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
217704486393377|4802002|Denton County (Southeast)--Lewisville City PUMA|98973319|11231876|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|62742418|841515
217704486392699|4802003|Denton County (South Central)--Flower Mound Town & Highland Village City PUMA|301246754|18685491|G6120|S||||||||150202773|17785034
217704486392699|4802003|Denton County (South Central)--Flower Mound Town & Highland Village City PUMA|301246754|18685491|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|41898447|432067
217704486392699|4802003|Denton County (South Central)--Flower Mound Town & Highland Village City PUMA|301246754|18685491|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|104848310|449454
217704486392699|4802003|Denton County (South Central)--Flower Mound Town & Highland Village City PUMA|301246754|18685491|G6120|S|270704485564987|23513|Denton Southwest, TX Urban Area|18291464|64122|G3500|S|4297224|18936
217704486392686|4802004|Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA|145404994|28934276|G6120|S||||||||16122450|24410797
217704486392686|4802004|Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA|145404994|28934276|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|46348923|2648919
217704486392686|4802004|Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA|145404994|28934276|G6120|S|2707032391317832|52695|McKinney--Frisco, TX Urban Area|392749186|3806139|G3500|S|82933621|1874560
217704486392700|4802005|Denton County (Central)--Denton (Central) & Corinth Cities PUMA|119323924|623117|G6120|S||||||||20123071|65586
217704486392700|4802005|Denton County (Central)--Denton (Central) & Corinth Cities PUMA|119323924|623117|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|99200853|557531
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S||||||||1352852436|128444466
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|270704485565018|04021|Aubrey, TX Urban Area|7097052|11230|G3500|S|7097052|11230
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|29913435|129156
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|72532750|550079
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|270704485564987|23513|Denton Southwest, TX Urban Area|18291464|64122|G3500|S|13994240|45186
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|270704485565034|45761|Krum, TX Urban Area|8470367|6508|G3500|S|8470367|6508
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|2707032391317832|52695|McKinney--Frisco, TX Urban Area|392749186|3806139|G3500|S|39985878|165425
217704486375905|4802006|Denton County (North & West)--Denton City (Outer) PUMA|1536218064|129409058|G6120|S|27070183492104|78958|Sanger, TX Urban Area|11371906|57008|G3500|S|11371906|57008
217704486397774|4802101|Ellis County PUMA|2423575726|41976132|G6120|S||||||||2182388386|38992833
217704486397774|4802101|Ellis County PUMA|2423575726|41976132|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|145000510|1548775
217704486397774|4802101|Ellis County PUMA|2423575726|41976132|G6120|S|27070297100264|27658|Ennis, TX Urban Area|32161351|904179|G3500|S|32161351|904179
217704486397774|4802101|Ellis County PUMA|2423575726|41976132|G6120|S|2707032391317838|57034|Midlothian, TX Urban Area|64025479|530345|G3500|S|64025479|530345
217704486394754|4802102|Johnson County PUMA|1877175836|24227741|G6120|S||||||||1733010349|23817513
217704486394754|4802102|Johnson County PUMA|1877175836|24227741|G6120|S|27070231601241|01900|Alvarado, TX Urban Area|7883213|39327|G3500|S|7883213|39327
217704486394754|4802102|Johnson County PUMA|1877175836|24227741|G6120|S|27070231601242|17533|Cleburne, TX Urban Area|63482287|339995|G3500|S|63482287|339995
217704486394754|4802102|Johnson County PUMA|1877175836|24227741|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|71698687|30906
217704486394754|4802102|Johnson County PUMA|1877175836|24227741|G6120|S|27070231601244|68239|Pecan Plantation, TX Urban Area|21036038|46831|G3500|S|1101300|0
217704486392666|4802200|North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA|6844807155|158517241|G6120|S||||||||6723608592|153690730
217704486392666|4802200|North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA|6844807155|158517241|G6120|S|27070331303761|34165|Granbury, TX Urban Area|56633516|4745502|G3500|S|56633516|4745502
217704486392666|4802200|North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA|6844807155|158517241|G6120|S|27070429640079|57574|Mineral Wells, TX Urban Area|22936185|67060|G3500|S|20348175|22783
217704486392666|4802200|North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA|6844807155|158517241|G6120|S|27070231601244|68239|Pecan Plantation, TX Urban Area|21036038|46831|G3500|S|19934738|46831
217704486392666|4802200|North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA|6844807155|158517241|G6120|S|27070299587803|84763|Stephenville, TX Urban Area|24282134|11395|G3500|S|24282134|11395
217704486392743|4802301|Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA|104084865|10570481|G6120|S||||||||11581213|3269889
217704486392743|4802301|Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA|104084865|10570481|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|92503652|7300592
217704486403573|4802302|Dallas County (Northeast)--Garland City (South) PUMA|66709534|2109283|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|66709534|2109283
217704486396986|4802303|Dallas County (East)--Mesquite City (Central & Southeast) PUMA|142247625|15668938|G6120|S||||||||53165143|15326716
217704486396986|4802303|Dallas County (East)--Mesquite City (Central & Southeast) PUMA|142247625|15668938|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|89082482|342222
217704486397289|4802304|Dallas County (Southeast)--Dallas City (Southeast) PUMA|393580707|17147894|G6120|S||||||||243350891|15739917
217704486397289|4802304|Dallas County (Southeast)--Dallas City (Southeast) PUMA|393580707|17147894|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|150229816|1407977
217704486407552|4802305|Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA|79576105|243487|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|79576105|243487
217704486410870|4802306|Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA|68390564|4337974|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|68390564|4337974
217704486410687|4802307|Dallas City (Northeast)--East of US-75 PUMA|45862052|96520|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|45862052|96520
217704486393383|4802308|Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA|64925324|211816|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|64925324|211816
217704486410566|4802309|Dallas (Far North) & Richardson (Southwest) Cities PUMA|65423417|73196|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|65423417|73196
217704486410225|4802310|Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635 PUMA|61960116|383981|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|61960116|383981
217704486411814|4802311|Dallas City (North)--South of I-635 & West of US-75 PUMA|69657796|152509|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|69657796|152509
217704486411677|4802312|Dallas (West Central), University Park Cities & Highland Park Town PUMA|92004419|1212039|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|92004419|1212039
217704486412311|4802313|Dallas City (Downtown)--North of I-30 PUMA|39937679|125900|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|39937679|125900
217704486411136|4802314|Dallas City (East Central)--South of I-30 & East of I-35E PUMA|95238641|1289531|G6120|S||||||||11788633|831872
217704486411136|4802314|Dallas City (East Central)--South of I-30 & East of I-35E PUMA|95238641|1289531|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|83450008|457659
217704486412156|4802315|Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA|71371689|582544|G6120|S||||||||258924|6262
217704486412156|4802315|Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA|71371689|582544|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|71112765|576282
217704486411930|4802316|Dallas City (South Central)--North of I-20 & West of I-35E PUMA|58508880|44935|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|58508880|44935
217704486407798|4802317|Dallas County (South)--DeSoto & Lancaster Cities PUMA|164963452|241362|G6120|S||||||||39170045|141664
217704486407798|4802317|Dallas County (South)--DeSoto & Lancaster Cities PUMA|164963452|241362|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|125793407|99698
217704486412048|4802318|Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA|141991935|18517730|G6120|S||||||||52131855|18294014
217704486412048|4802318|Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA|141991935|18517730|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|89860080|223716
217704486411507|4802319|Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA|123596032|11720552|G6120|S||||||||17825945|11110230
217704486411507|4802319|Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA|123596032|11720552|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|105770087|610322
217704486407210|4802320|Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA|88729091|1104128|G6120|S||||||||14310936|205161
217704486407210|4802320|Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA|88729091|1104128|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|74418155|898967
217704486403280|4802321|Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA|105339361|1695634|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|104524613|1695634
217704486403280|4802321|Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA|105339361|1695634|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|814748|0
217704486395670|4802322|Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA|117102039|4367792|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|69257733|1854668
217704486395670|4802322|Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA|117102039|4367792|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|47844306|2513124
217704486392683|4802400|Parker County PUMA|2340624021|16510094|G6120|S||||||||2227835042|16289143
217704486392683|4802400|Parker County PUMA|2340624021|16510094|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|10000024|0
217704486392683|4802400|Parker County PUMA|2340624021|16510094|G6120|S|27070429640079|57574|Mineral Wells, TX Urban Area|22936185|67060|G3500|S|2588010|44277
217704486392683|4802400|Parker County PUMA|2340624021|16510094|G6120|S|27070361123799|93484|Weatherford, TX Urban Area|100200945|176674|G3500|S|100200945|176674
217704486393374|4802501|Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA|189549604|12779174|G6120|S||||||||8164884|11748452
217704486393374|4802501|Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA|189549604|12779174|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|179664886|1029639
217704486393374|4802501|Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA|189549604|12779174|G6120|S|27070179519790|23500|Denton--Lewisville, TX Urban Area|389741508|4912786|G3500|S|1719834|1083
217704486402982|4802502|Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA|98094187|1232456|G6120|S||||||||8681379|6860
217704486402982|4802502|Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA|98094187|1232456|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|89412808|1225596
217704486410020|4802503|Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA|78571362|102121|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|78571362|102121
217704486412318|4802504|Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA|70699267|2503186|G6120|S||||||||1133241|166831
217704486412318|4802504|Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA|70699267|2503186|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|69566026|2336355
217704486411332|4802505|Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA|112999517|4367716|G6120|S||||||||8651768|2547060
217704486411332|4802505|Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA|112999517|4367716|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|104347749|1820656
217704486405738|4802506|Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20 PUMA|220349486|915326|G6120|S||||||||65180938|516197
217704486405738|4802506|Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20 PUMA|220349486|915326|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|155168548|399129
217704486409559|4802507|Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820 PUMA|86942520|8239527|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|86942520|8239527
217704486406923|4802508|Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820 PUMA|82964346|132058|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|82964346|132058
217704486402560|4802509|Fort Worth (Northeast)--Hurst (South) Cities, North of I-30 PUMA|133570693|2347799|G6120|S||||||||8062905|1215455
217704486402560|4802509|Fort Worth (Northeast)--Hurst (South) Cities, North of I-30 PUMA|133570693|2347799|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|125507788|1132344
217704486393373|4802510|Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA|111400537|468943|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|111400537|468943
217704486393372|4802511|Fort Worth City (North)--East of I-35W & West of US-377 PUMA|79593620|260979|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|79593620|260979
217704486393371|4802512|Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA|99727257|1125802|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|99727257|1125802
217704486406451|4802513|Fort Worth City (South Central) & Edgecliff Village Town PUMA|73896568|223392|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|73896568|223392
217704486395043|4802514|Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA|292055018|15533001|G6120|S||||||||177573951|15243496
217704486395043|4802514|Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA|292055018|15533001|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|114481067|289505
217704486393369|4802515|Tarrant County (West)--Fort Worth City (West) PUMA|184109534|13586784|G6120|S||||||||58556903|10131420
217704486393369|4802515|Tarrant County (West)--Fort Worth City (West) PUMA|184109534|13586784|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|125552631|3455364
217704486392697|4802516|Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA|326554888|35964236|G6120|S||||||||140620744|27978109
217704486392697|4802516|Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA|326554888|35964236|G6120|S|27070171569120|22042|Dallas--Fort Worth--Arlington, TX Urban Area|4524441010|64147875|G3500|S|185934144|7986127
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S||||||||43603967506|310125793
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070411727930|09838|Breckenridge, TX Urban Area|12554020|9818|G3500|S|12554020|9818
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070474987042|10999|Brownwood, TX Urban Area|35064966|0|G3500|S|35064966|0
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070550559952|18694|Coleman, TX Urban Area|7221414|0|G3500|S|7221414|0
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070711261839|18829|Colorado City, TX Urban Area|7212210|0|G3500|S|7212210|0
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070705619989|82711|Snyder, TX Urban Area|18641089|58466|G3500|S|18641089|58466
217704486375176|4802600|West Central Texas COG (Outside Taylor County) PUMA|43704210865|310196498|G6120|S|27070703678270|86167|Sweetwater, TX Urban Area|19549660|2421|G3500|S|19549660|2421
217704486392696|4802700|West Central Texas COG--Taylor County, Abilene City PUMA|2371228265|9760311|G6120|S||||||||2210718397|8744601
217704486392696|4802700|West Central Texas COG--Taylor County, Abilene City PUMA|2371228265|9760311|G6120|S|27070710151230|00280|Abilene, TX Urban Area|160509868|1015710|G3500|S|160509868|1015710
217704486392545|4802900|Concho Valley COG--Tom Green County, San Angelo City PUMA|3941965406|48077315|G6120|S||||||||3814364471|45437687
217704486392545|4802900|Concho Valley COG--Tom Green County, San Angelo City PUMA|3941965406|48077315|G6120|S|27070374776107|78553|San Angelo, TX Urban Area|127600935|2639628|G3500|S|127600935|2639628
217704486367799|4803000|Permian Basin Regional Planning Commission (Central)--Midland County, Midland City PUMA|2331915358|4252951|G6120|S||||||||2133727889|3987194
217704486367799|4803000|Permian Basin Regional Planning Commission (Central)--Midland County, Midland City PUMA|2331915358|4252951|G6120|S|27070703302496|57007|Midland, TX Urban Area|176864141|145403|G3500|S|176864141|145403
217704486367799|4803000|Permian Basin Regional Planning Commission (Central)--Midland County, Midland City PUMA|2331915358|4252951|G6120|S|27070475291948|64864|Odessa, TX Urban Area|222727634|1247556|G3500|S|21323328|120354
217704486365221|4803100|Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City PUMA|2325440847|10256582|G6120|S||||||||2124036541|9129380
217704486365221|4803100|Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City PUMA|2325440847|10256582|G6120|S|27070475291948|64864|Odessa, TX Urban Area|222727634|1247556|G3500|S|201404306|1127202
217704486332372|4803305|El Paso City (North) PUMA|231620685|207703|G6120|S||||||||155890684|200085
217704486332372|4803305|El Paso City (North) PUMA|231620685|207703|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|75730001|7618
217704486331807|4803306|El Paso City (Northwest) PUMA|258783223|1442502|G6120|S||||||||128780815|331595
217704486331807|4803306|El Paso City (Northwest) PUMA|258783223|1442502|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|130002408|1110907
2177029922421797|4803307|El Paso County (Outside El Paso City)--Horizon City PUMA|1774258539|2009430|G6120|S||||||||1663038542|1919373
2177029922421797|4803307|El Paso County (Outside El Paso City)--Horizon City PUMA|1774258539|2009430|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|106840013|31318
2177029922421797|4803307|El Paso County (Outside El Paso City)--Horizon City PUMA|1774258539|2009430|G6120|S|27070472891094|28522|Fabens, TX Urban Area|4379984|58739|G3500|S|4379984|58739
2177029922421783|4803308|El Paso City (East) PUMA|92883352|54180|G6120|S||||||||9198702|0
2177029922421783|4803308|El Paso City (East) PUMA|92883352|54180|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|83684650|54180
2177029922421794|4803309|El Paso City (Southeast)--Socorro City PUMA|143780215|1046773|G6120|S||||||||29118442|756818
2177029922421794|4803309|El Paso City (Southeast)--Socorro City PUMA|143780215|1046773|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|114661773|289955
2177029922421795|4803310|El Paso City (Central) PUMA|122938454|561555|G6120|S||||||||0|92529
2177029922421795|4803310|El Paso City (Central) PUMA|122938454|561555|G6120|S|27070292048539|27253|El Paso, TX--NM Urban Area|662734881|2555915|G3500|S|122938454|469026
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S||||||||16436639411|179260226
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070248192664|11809|Burnet, TX Urban Area|9249642|53670|G3500|S|9249642|53670
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070172752087|32707|Gatesville, TX Urban Area|26353164|31120|G3500|S|26353164|31120
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|270704485564452|40189|Horseshoe Bay, TX Urban Area|21962211|259131|G3500|S|21962211|259131
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070172752088|44992|Killeen, TX Urban Area|260093903|715102|G3500|S|64425958|34956
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070248192749|45181|Kingsland, TX Urban Area|26779704|158083|G3500|S|26779704|158083
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070476436846|47422|Lampasas, TX Urban Area|10140685|24267|G3500|S|10140685|24267
217704486392695|4803400|Central Texas COG (West), Burnet & Llano Counties PUMA|16609837664|180344117|G6120|S|27070248193032|54334|Marble Falls, TX Urban Area|14286889|522664|G3500|S|14286889|522664
217704486401161|4803501|Central Texas COG--Bell County (West), Killeen & Harker Heights Cities PUMA|159466632|4607077|G6120|S||||||||13682662|4161099
217704486401161|4803501|Central Texas COG--Bell County (West), Killeen & Harker Heights Cities PUMA|159466632|4607077|G6120|S|27070172752088|44992|Killeen, TX Urban Area|260093903|715102|G3500|S|145783970|445978
217704486394195|4803502|Central Texas COG--Bell County (North, East & South), Temple & Belton Cities PUMA|2569943152|89776979|G6120|S||||||||2368842291|89000792
217704486394195|4803502|Central Texas COG--Bell County (North, East & South), Temple & Belton Cities PUMA|2569943152|89776979|G6120|S|27070172752088|44992|Killeen, TX Urban Area|260093903|715102|G3500|S|49883975|234168
217704486394195|4803502|Central Texas COG--Bell County (North, East & South), Temple & Belton Cities PUMA|2569943152|89776979|G6120|S|27070478151628|87058|Temple, TX Urban Area|151216886|542019|G3500|S|151216886|542019
2177029922421782|4803600|Brazos Valley COG (Outside Brazos County) & Milam County PUMA|14145154780|203110423|G6120|S||||||||14082668712|202926013
2177029922421782|4803600|Brazos Valley COG (Outside Brazos County) & Milam County PUMA|14145154780|203110423|G6120|S|27070744611206|09973|Brenham, TX Urban Area|26583191|79918|G3500|S|26583191|79918
2177029922421782|4803600|Brazos Valley COG (Outside Brazos County) & Milam County PUMA|14145154780|203110423|G6120|S|270701042416064|13078|Cameron, TX Urban Area|9070934|0|G3500|S|9070934|0
2177029922421782|4803600|Brazos Valley COG (Outside Brazos County) & Milam County PUMA|14145154780|203110423|G6120|S|27070747301534|61381|Navasota, TX Urban Area|18281173|104492|G3500|S|18281173|104492
2177029922421782|4803600|Brazos Valley COG (Outside Brazos County) & Milam County PUMA|14145154780|203110423|G6120|S|270701042416065|75691|Rockdale, TX Urban Area|8550770|0|G3500|S|8550770|0
217704486393368|4803700|Heart of Texas COG--Outside McLennan County & Navarro County PUMA|14245435225|448286485|G6120|S||||||||14167572189|447683527
217704486393368|4803700|Heart of Texas COG--Outside McLennan County & Navarro County PUMA|14245435225|448286485|G6120|S|27070397819100|20341|Corsicana, TX Urban Area|40202339|346526|G3500|S|40202339|346526
217704486393368|4803700|Heart of Texas COG--Outside McLennan County & Navarro County PUMA|14245435225|448286485|G6120|S|27070329324190|38944|Hillsboro, TX Urban Area|15403340|58410|G3500|S|15403340|58410
217704486393368|4803700|Heart of Texas COG--Outside McLennan County & Navarro County PUMA|14245435225|448286485|G6120|S|27070205677958|54820|Marlin, TX Urban Area|10625487|114571|G3500|S|10625487|114571
217704486393368|4803700|Heart of Texas COG--Outside McLennan County & Navarro County PUMA|14245435225|448286485|G6120|S|27070476694407|56521|Mexia, TX Urban Area|11631870|83451|G3500|S|11631870|83451
217704486409298|4803801|Heart of Texas COG--McLennan County-Waco City (Central) PUMA|110526292|8673206|G6120|S||||||||13499772|7631711
217704486409298|4803801|Heart of Texas COG--McLennan County-Waco City (Central) PUMA|110526292|8673206|G6120|S|27070356735872|91027|Waco, TX Urban Area|232786010|1417901|G3500|S|97026520|1041495
217704486401836|4803802|Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities PUMA|2574398199|52418887|G6120|S||||||||2432637405|52042481
217704486401836|4803802|Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities PUMA|2574398199|52418887|G6120|S|27070356735871|52606|McGregor, TX Urban Area|6001304|0|G3500|S|6001304|0
