OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258330990|45856|ZCTA5 45856|264892299|237628|G6350|B5|S|2791721|8234
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258330991|45858|ZCTA5 45858|160534534|116204|G6350|B5|S|160534534|116204
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258330992|45859|ZCTA5 45859|902904|0|G6350|B5|S|902904|0
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331008|45867|ZCTA5 45867|63784119|50394|G6350|B5|S|61842281|50394
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331009|45868|ZCTA5 45868|46232174|5786|G6350|B5|S|44315669|5786
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331023|45872|ZCTA5 45872|79504857|222168|G6350|B5|S|9059706|0
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331044|45877|ZCTA5 45877|69143329|331976|G6350|B5|S|670328|0
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331049|45881|ZCTA5 45881|78757139|47389|G6350|B5|S|78757139|47389
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331077|45889|ZCTA5 45889|49613980|54990|G6350|B5|S|49480660|54990
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331078|45890|ZCTA5 45890|37011185|68823|G6350|B5|S|37011185|68823
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331107|45896|ZCTA5 45896|95576068|72651|G6350|B5|S|11955919|0
217704486413160|3901900|Hancock & Hardin Counties PUMA|2594158094|6651601|G6120|S|221704258331108|45897|ZCTA5 45897|3109154|18567|G6350|B5|S|3109154|18567
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330795|45801|ZCTA5 45801|118383556|1477185|G6350|B5|S|118383556|1477185
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330805|45804|ZCTA5 45804|55034075|2869044|G6350|B5|S|55034075|2869044
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330812|45805|ZCTA5 45805|37742854|387828|G6350|B5|S|37742854|387828
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330817|45806|ZCTA5 45806|161751375|3103912|G6350|B5|S|126186853|3035987
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330823|45807|ZCTA5 45807|195345431|1035200|G6350|B5|S|195345431|1035200
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330824|45808|ZCTA5 45808|1546251|11860|G6350|B5|S|1546251|11860
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330825|45809|ZCTA5 45809|824484|0|G6350|B5|S|824484|0
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330827|45810|ZCTA5 45810|169805674|180446|G6350|B5|S|13668745|152447
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330828|45812|ZCTA5 45812|100530273|13578|G6350|B5|S|2037377|0
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330833|45817|ZCTA5 45817|165832915|709249|G6350|B5|S|82379561|578224
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330836|45820|ZCTA5 45820|717435|0|G6350|B5|S|717435|0
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330923|45830|ZCTA5 45830|244890486|469405|G6350|B5|S|80378407|70648
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330950|45833|ZCTA5 45833|187417953|982521|G6350|B5|S|86053059|384083
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330967|45844|ZCTA5 45844|150609158|978285|G6350|B5|S|7019050|64184
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330976|45850|ZCTA5 45850|151288832|645741|G6350|B5|S|122093723|645741
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258330981|45854|ZCTA5 45854|993763|25619|G6350|B5|S|993763|25619
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258331044|45877|ZCTA5 45877|69143329|331976|G6350|B5|S|6149000|56010
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258331074|45887|ZCTA5 45887|180574275|321140|G6350|B5|S|99589587|303768
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258331105|45895|ZCTA5 45895|484328122|625158|G6350|B5|S|599555|6147
217704486413228|3902000|Allen County PUMA|1042587389|11152061|G6120|S|221704258331107|45896|ZCTA5 45896|95576068|72651|G6350|B5|S|5844623|48086
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258287275|43009|ZCTA5 43009|87502441|45588|G6350|B5|S|87502441|45588
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258288342|43044|ZCTA5 43044|205839263|106481|G6350|B5|S|142021620|99873
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258288353|43045|ZCTA5 43045|97285295|1151496|G6350|B5|S|6987154|8469
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|2217026072926252|43047|ZCTA5 43047|27424|0|G6350|B5|S|27424|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258289282|43060|ZCTA5 43060|67582327|110700|G6350|B5|S|61553453|7826
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258290009|43067|ZCTA5 43067|84984580|1330669|G6350|B5|S|8957908|37
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258290233|43070|ZCTA5 43070|1061490|0|G6350|B5|S|1061490|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258290314|43072|ZCTA5 43072|197872896|1663103|G6350|B5|S|197872896|1663103
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258290735|43078|ZCTA5 43078|389496779|175320|G6350|B5|S|386357939|167862
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258291169|43084|ZCTA5 43084|54060083|51552|G6350|B5|S|52942579|50303
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298025|43310|ZCTA5 43310|171795911|2077781|G6350|B5|S|76698970|2060639
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298120|43311|ZCTA5 43311|268879131|756731|G6350|B5|S|268879131|756731
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298381|43318|ZCTA5 43318|166211969|150180|G6350|B5|S|166211969|150180
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298409|43319|ZCTA5 43319|48774562|35201|G6350|B5|S|48368834|31916
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298579|43324|ZCTA5 43324|74131082|4814484|G6350|B5|S|74131082|4814484
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298844|43331|ZCTA5 43331|79865205|12068763|G6350|B5|S|75164897|12068763
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298936|43333|ZCTA5 43333|78756412|41914|G6350|B5|S|78756412|41914
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258298975|43336|ZCTA5 43336|1341472|0|G6350|B5|S|1341472|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299179|43343|ZCTA5 43343|92735118|9785|G6350|B5|S|92735118|9785
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299316|43345|ZCTA5 43345|73688604|972|G6350|B5|S|39090608|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299357|43347|ZCTA5 43347|79627573|0|G6350|B5|S|71466049|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299375|43348|ZCTA5 43348|6001230|1355774|G6350|B5|S|6001230|1355774
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299665|43357|ZCTA5 43357|176211959|237194|G6350|B5|S|176211959|237194
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299801|43358|ZCTA5 43358|157906755|977038|G6350|B5|S|76646286|65098
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258299854|43360|ZCTA5 43360|78094692|130829|G6350|B5|S|78094692|130829
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329753|45306|ZCTA5 45306|80663556|153005|G6350|B5|S|1343593|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329778|45312|ZCTA5 45312|70791401|16509|G6350|B5|S|1419237|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329787|45317|ZCTA5 45317|55857881|4077|G6350|B5|S|26948090|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329892|45334|ZCTA5 45334|69786852|61848|G6350|B5|S|4398010|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329921|45344|ZCTA5 45344|181204488|790301|G6350|B5|S|1968355|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258329990|45365|ZCTA5 45365|403313178|2175634|G6350|B5|S|2514220|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330081|45389|ZCTA5 45389|520374|0|G6350|B5|S|520374|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330417|45502|ZCTA5 45502|298690809|697513|G6350|B5|S|4042915|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330817|45806|ZCTA5 45806|161751375|3103912|G6350|B5|S|35564522|67925
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330834|45819|ZCTA5 45819|684712|0|G6350|B5|S|684712|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330968|45845|ZCTA5 45845|84622796|568986|G6350|B5|S|2899247|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330976|45850|ZCTA5 45850|151288832|645741|G6350|B5|S|6581678|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258330998|45862|ZCTA5 45862|94907111|158684|G6350|B5|S|7239843|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331005|45865|ZCTA5 45865|91598320|3287068|G6350|B5|S|55229335|10011
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331012|45869|ZCTA5 45869|93245176|56876|G6350|B5|S|71381509|19359
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331013|45870|ZCTA5 45870|850153|0|G6350|B5|S|850153|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331015|45871|ZCTA5 45871|61108251|30179|G6350|B5|S|44320573|10159
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331058|45884|ZCTA5 45884|1451196|19836|G6350|B5|S|1451196|19836
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331070|45885|ZCTA5 45885|187462053|568720|G6350|B5|S|187369827|568720
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331074|45887|ZCTA5 45887|180574275|321140|G6350|B5|S|44188257|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331075|45888|ZCTA5 45888|688263|0|G6350|B5|S|688263|0
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331105|45895|ZCTA5 45895|484328122|625158|G6350|B5|S|483728567|619011
217704486412677|3902100|Auglaize, Logan & Champaign Counties PUMA|3338191615|25105954|G6120|S|221704258331107|45896|ZCTA5 45896|95576068|72651|G6350|B5|S|77775526|24565
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258328977|45003|ZCTA5 45003|39383619|2237982|G6350|B5|S|31992854|2237982
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329111|45042|ZCTA5 45042|127395686|1686638|G6350|B5|S|8344440|45474
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329155|45064|ZCTA5 45064|83145799|584755|G6350|B5|S|40248908|374152
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329200|45070|ZCTA5 45070|1042871|0|G6350|B5|S|1042871|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329737|45302|ZCTA5 45302|135097885|201361|G6350|B5|S|135097885|201361
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329740|45303|ZCTA5 45303|80546309|159972|G6350|B5|S|80546309|159972
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329748|45304|ZCTA5 45304|220547785|246439|G6350|B5|S|219247100|246439
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329753|45306|ZCTA5 45306|80663556|153005|G6350|B5|S|79319963|153005
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329761|45308|ZCTA5 45308|131782849|1130143|G6350|B5|S|95618410|708741
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329768|45309|ZCTA5 45309|170806269|3184|G6350|B5|S|5198146|3184
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329769|45310|ZCTA5 45310|449217|4111|G6350|B5|S|124972|4111
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329776|45311|ZCTA5 45311|220210558|959984|G6350|B5|S|220210558|959984
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329787|45317|ZCTA5 45317|55857881|4077|G6350|B5|S|7609865|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329790|45318|ZCTA5 45318|121353534|813413|G6350|B5|S|819849|1619
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329803|45320|ZCTA5 45320|347080734|1022378|G6350|B5|S|347080734|1022378
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329807|45321|ZCTA5 45321|36580905|22730|G6350|B5|S|36580905|22730
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329844|45327|ZCTA5 45327|124667459|35812|G6350|B5|S|5174459|35812
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329845|45328|ZCTA5 45328|1016948|0|G6350|B5|S|1016948|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329848|45330|ZCTA5 45330|2405311|2167|G6350|B5|S|2405311|2167
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329886|45331|ZCTA5 45331|391559264|1504779|G6350|B5|S|391559264|1504779
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329888|45332|ZCTA5 45332|34943535|163521|G6350|B5|S|34943535|163521
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329889|45333|ZCTA5 45333|58763162|656316|G6350|B5|S|58763162|656316
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329892|45334|ZCTA5 45334|69786852|61848|G6350|B5|S|65388842|61848
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329901|45336|ZCTA5 45336|1353774|9902|G6350|B5|S|1353774|9902
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329904|45337|ZCTA5 45337|53840870|59700|G6350|B5|S|19989941|7885
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329905|45338|ZCTA5 45338|127527449|387578|G6350|B5|S|127527449|387578
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329908|45340|ZCTA5 45340|62293773|136938|G6350|B5|S|62293773|136938
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329927|45346|ZCTA5 45346|104000376|150079|G6350|B5|S|104000376|150079
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329932|45347|ZCTA5 45347|143282859|585335|G6350|B5|S|143282859|585335
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329933|45348|ZCTA5 45348|77151590|255308|G6350|B5|S|77151590|255308
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329935|45350|ZCTA5 45350|502858|0|G6350|B5|S|502858|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329936|45351|ZCTA5 45351|867755|0|G6350|B5|S|867755|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329937|45352|ZCTA5 45352|382628|0|G6350|B5|S|382628|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329939|45353|ZCTA5 45353|7280716|0|G6350|B5|S|7280716|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329957|45356|ZCTA5 45356|195569141|2100799|G6350|B5|S|30272100|372631
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329958|45358|ZCTA5 45358|423822|0|G6350|B5|S|423822|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329963|45360|ZCTA5 45360|427914|21481|G6350|B5|S|427914|21481
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329967|45362|ZCTA5 45362|82614003|158040|G6350|B5|S|82614003|158040
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329970|45363|ZCTA5 45363|58995931|120637|G6350|B5|S|58995931|120637
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258329990|45365|ZCTA5 45365|403313178|2175634|G6350|B5|S|400798958|2175634
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330033|45378|ZCTA5 45378|793712|0|G6350|B5|S|636301|0
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330043|45380|ZCTA5 45380|178316617|388963|G6350|B5|S|178316617|388963
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330049|45381|ZCTA5 45381|139719168|466693|G6350|B5|S|126711571|466693
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330050|45382|ZCTA5 45382|53024174|12855|G6350|B5|S|53024174|12855
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330078|45388|ZCTA5 45388|45206604|18277|G6350|B5|S|44342803|18277
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330088|45390|ZCTA5 45390|138698478|318592|G6350|B5|S|138698478|318592
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330968|45845|ZCTA5 45845|84622796|568986|G6350|B5|S|81719593|568986
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258330974|45846|ZCTA5 45846|196524557|294568|G6350|B5|S|27685029|64969
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258331005|45865|ZCTA5 45865|91598320|3287068|G6350|B5|S|34381445|3277057
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258331012|45869|ZCTA5 45869|93245176|56876|G6350|B5|S|12480853|27162
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258331015|45871|ZCTA5 45871|61108251|30179|G6350|B5|S|16787678|20020
217704486413227|3902200|Darke, Shelby & Preble Counties PUMA|3703740911|18110597|G6120|S|221704258331056|45883|ZCTA5 45883|94171719|197858|G6350|B5|S|2454632|0
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329748|45304|ZCTA5 45304|220547785|246439|G6350|B5|S|1300685|0
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329761|45308|ZCTA5 45308|131782849|1130143|G6350|B5|S|36164439|421402
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329768|45309|ZCTA5 45309|170806269|3184|G6350|B5|S|3938466|0
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329778|45312|ZCTA5 45312|70791401|16509|G6350|B5|S|69372164|16509
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329787|45317|ZCTA5 45317|55857881|4077|G6350|B5|S|21299926|4077
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329790|45318|ZCTA5 45318|121353534|813413|G6350|B5|S|120533685|811794
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329812|45322|ZCTA5 45322|54799463|272046|G6350|B5|S|12354773|136897
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329839|45326|ZCTA5 45326|60603608|45609|G6350|B5|S|60603608|45609
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329904|45337|ZCTA5 45337|53840870|59700|G6350|B5|S|33850929|51815
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329907|45339|ZCTA5 45339|36236488|542413|G6350|B5|S|36236488|542413
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329921|45344|ZCTA5 45344|181204488|790301|G6350|B5|S|36769499|221246
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329957|45356|ZCTA5 45356|195569141|2100799|G6350|B5|S|165297041|1728168
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329960|45359|ZCTA5 45359|35698714|359265|G6350|B5|S|35698714|359265
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258329964|45361|ZCTA5 45361|1154580|0|G6350|B5|S|1154580|0
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258330012|45371|ZCTA5 45371|132665696|1356109|G6350|B5|S|126996733|1290757
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258330029|45373|ZCTA5 45373|227102156|1830127|G6350|B5|S|227102156|1830127
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258330060|45383|ZCTA5 45383|60817019|459933|G6350|B5|S|60817019|459933
217704486413146|3902300|Miami County PUMA|1052883435|7924128|G6120|S|221704258330182|45424|ZCTA5 45424|81633874|1083592|G6350|B5|S|3392530|4116
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258287276|43010|ZCTA5 43010|597654|0|G6350|B5|S|597654|0
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258288342|43044|ZCTA5 43044|205839263|106481|G6350|B5|S|30808607|6608
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258290735|43078|ZCTA5 43078|389496779|175320|G6350|B5|S|3138840|7458
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258293662|43140|ZCTA5 43140|569586317|1861813|G6350|B5|S|7429189|20708
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258293954|43153|ZCTA5 43153|134429429|6053|G6350|B5|S|18687841|3931
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329782|45314|ZCTA5 45314|133156534|453181|G6350|B5|S|2519011|4728
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329786|45316|ZCTA5 45316|335725|0|G6350|B5|S|181492|0
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329791|45319|ZCTA5 45319|917784|0|G6350|B5|S|917784|0
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329818|45323|ZCTA5 45323|16210821|0|G6350|B5|S|16210821|0
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329835|45324|ZCTA5 45324|85831783|2097879|G6350|B5|S|19260510|1286169
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329911|45341|ZCTA5 45341|16582421|1807695|G6350|B5|S|16582421|1807695
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329921|45344|ZCTA5 45344|181204488|790301|G6350|B5|S|142046418|569055
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329934|45349|ZCTA5 45349|517000|0|G6350|B5|S|517000|0
217704486412674|3902400|Clark County PUMA|1027907500|14611224|G6120|S|221704258329991|45368|ZCTA5 45368|205063279|395603|G6350|B5|S|190997795|387077
